Year,Month,Day,Crop,DistrictName,QueryType,Season,Sector,StateName,QueryText,KccAns,latitude,longitude
2009,3,14,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,SOWING TIME OF OKRA CROP ,I TOLD THE KISAN SOWING TIME OF OKRA :- FEB TO MARCH ,29.5359,75.5753
2009,3,15,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING KISAN MELA IN HISAR UNI,I TOLD THE KISAN 17-18 MARCH KISAN MELA IN HISAN UNI,29.5359,75.5753
2009,3,15,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING SOWING TIME OF OKRA CROP ,I TOLD THE KISAN SOWING TIME OF OKRA IS FEB TO MARCH ,29.5359,75.5753
2009,3,16,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,SOWING TIME OF OKRA CROP ,SOWING TIME OF OKRA CROP :- FEB-MARCH ,29.5359,75.5753
2009,3,16,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING DATE OF HISAR KISAN MELA ,THE DATE OF KISAN MEKA IN HISAR  17-18 MARCH ,29.5359,75.5753
2009,3,16,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING THE DATE OF KISAN MELA IN HISAR ,THE DATE OF KISAN MELA IN HISAR  17-18 MARCH ,29.5359,75.5753
2009,3,17,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING THE SUBSIDY ON ROTAVATER ,I TOLD THE KISAN TO CONTECT ADO CONCERD BLOCK,29.5359,75.5753
2009,3,17,Miscellaneous,FATEHABAD,9999,JAYAD,,HARYANA,INFORMATION REGARDING PAU MELA,THE MELA IS ON 19-20 MARCH,29.5359,75.5753
2009,3,17,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,HOW TO CONTROL HOW TO CONTROL DOWNEY MILDEW IN,SPRAY OF INDOFIL M 45 400 GM IN 200 LITERS OF WATER PER ACER ,29.5359,75.5753
2009,3,17,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING IMPROVED VARITIES OF OKRA ,THE IMPROVED VARITIES OF OKRA  PUSA SAVNI  HISAR UNNAT ,29.5359,75.5753
2009,3,18,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,CONTROL OF TELA IN OKRA CROP,SPRAY MALATHION  400 ML IN 250 LITER OF WATER PER ACRE,29.5359,75.5753
2009,3,18,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,PROBLEM OF HEATING,Escalated Level 2,29.5359,75.5753
2009,3,19,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,PROBLEM OF WOUND WORM ,Escalated Level 2,29.5359,75.5753
2009,3,19,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,PROBLEM OF LIVER ,Escalated Level 2,29.5359,75.5753
2009,3,20,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING WEATHERING IN DISTT HISAR ,TODAY 20  CHANCE OF RAIN ,29.5359,75.5753
2009,3,20,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,INFORMATION REGARDING IMPROVED VARITIES OF PUMPKIN ,IMPROVED VARITIES OF PUMPKIN PUSA SUMAR PROLIFIK LONG  PUSA SUMAR PROLIFIK ROUND ,29.5359,75.5753
2009,3,21,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,PROBLEM OF HEATING,Escalation Level 2,29.5359,75.5753
2009,3,21,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,HOW TO CONTROL APHID IN MUSRERED CROP ,SPRAY TO MITHIAL DEMETAN  250 LITRES OF WATER  ACRE ,29.5359,75.5753
2009,3,22,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING OF WEATHER,TODAY IS NO CHANCE OF RAIN,29.5359,75.5753
2009,3,22,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,PROBLEM OF LOW MILK,ESCALATED LEVEL2,29.5359,75.5753
2009,3,23,Miscellaneous,FATEHABAD,9999,JAYAD,,HARYANA,PROBLEM OF HEATING ,Escalation Level 2,29.5359,75.5753
2009,3,23,Miscellaneous,FATEHABAD,9999,JAYAD,,HARYANA,PROBLEM OF HEATING ,LEVEL 2 EXPERT TOLD THE KISAN GIVE HER AGRIMIN FORT  60GM IN PER DAY,29.5359,75.5753
2009,3,23,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,PROBLEM OF HEATING,Escalated Level 2,29.5359,75.5753
2009,3,24,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING THE SUBSIDY ON ROTAVATER ,I TOLD THE KISAN TO CONTECT ADO CONCERD BLOCK,29.5359,75.5753
2009,3,24,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING OF WEATHER ,TODAY IS NO CHACNE OF RAIN,29.5359,75.5753
2009,3,24,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,INFORMATION REGRDING IMPROVED VARITIES OF URD ,IMPROVED VARITIES OF URD T-9,29.5359,75.5753
2009,3,24,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING WEATHER IN DELHI,TODAY NIGHT CHANCE RAIN AT 50 ,29.5359,75.5753
2009,3,24,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,HOW TO CONTROL TELA IN OKRA CROP ,SPRAY TO MALATHION  300 ML IN 200 LITRES OF WATER  ACRE ,29.5359,75.5753
2009,3,24,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING WEATHER IN HISAR DISTT ,TODAY NO CHANCE AT RAIN ,29.5359,75.5753
2009,3,24,Miscellaneous,FATEHABAD,9999,JAYAD,,HARYANA,INFORMATION REGARDING SOWING TIME OF PADDY SEED ,SOWING TIME OF PADDY SEED  15 MAY -30 JUN,29.5359,75.5753
2009,3,25,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,PROBLEM OF HEATING,Escalated Level 2,29.5359,75.5753
2009,3,25,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,PROBLEM OF DISITEVE SYSTEM ,Escalated Level 2,29.5359,75.5753
2009,3,25,Miscellaneous,FATEHABAD,9999,JAYAD,,HARYANA,INFORMATION REGARDING WEATHER ,I TOLD HIM TO CHANCE OF RAIN IS 20 TODAY,29.5359,75.5753
2009,3,25,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,IMPROVED VARITIES OF MARRIGOLD CROP ,IMPROVED VARITIES OF MARRIGOLD CROP :- PUSHA BANSANTI PUSHA NARANGI LEMON YELLOW ,29.5359,75.5753
2009,3,26,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,INFORMATION RGARDING IMPROVED THE VARITES OF OKRA CROP,I TOLD THE KISAN IMPROVED THE VARITIES OF OKRA CROP:-VARSA UPHARPUSA SAVNI,29.5359,75.5753
2009,3,26,Miscellaneous,FATEHABAD,9999,JAYAD,,HARYANA,PROBLEM OF DISITIVE SYSTEM,Escalation Level 2,29.5359,75.5753
2009,3,26,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,HOW TO CONTROL THRIPS OF OKRA ,SPRAY TO MALATHION  400 ML IN 200 LITRE OF WATER ACRE ,29.5359,75.5753
2009,3,26,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,SOWING TIME OF OKRA CROP ,SOWING TIME OF OKRA :- FEB TO FULL MARCH ,29.5359,75.5753
2009,3,27,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,HOW TO CONTROL OF LALDI IN ROUND MELON ,SPRAY TO ENDOSULFAN 35 EC  200ML IN 100 LITER OF WATERACRE,29.5359,75.5753
2009,3,27,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,INFORMATION REGARDING ABOUT WEATHER OF HISAR ,I TOLD THE KISAN :- TODAY IS 20  CHANCE OF RAIN ,29.5359,75.5753
2009,3,27,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,INFORMATION REGARDING ABOUT WEATHER OF HISAR ,I TOLD THE KISAN :- TODAY IS 20  CHANCE OF RAIN ,29.5359,75.5753
2009,3,27,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,INFORMATION REGARDING ABOUT WEATHER OF HISAR ,I TOLD THE KISAN :- TODAY IS 20  CHANCE OF RAIN ,29.5359,75.5753
2009,3,27,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,INFORMATION REGARDING ABOUT WEATHER OF HISAR ,I TOLD THE KISAN :- TODAY IS 20  CHANCE OF RAIN ,29.5359,75.5753
2009,3,27,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,INFORMATION REGARDING ABOUT WEATHER OF HISAR ,I TOLD THE KISAN :- TODAY IS 20  CHANCE OF RAIN ,29.5359,75.5753
2009,3,27,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,INFORMATION REGARDING ABOUT WEATHER OF HISAR ,I TOLD THE KISAN :- TODAY IS 20  CHANCE OF RAIN ,29.5359,75.5753
2009,3,27,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,INFORMATION REGARDING ABOUT WEATHER OF HISAR ,I TOLD THE KISAN :- TODAY IS 20  CHANCE OF RAIN ,29.5359,75.5753
2009,3,27,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING WEATHER IN FATEHABAD ,TODAY IS 20  CHANCE OF RAIN ,29.5359,75.5753
2009,3,28,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,HOW TO CONTROL OF LALDI IN ROUND MELON ,SPRAY TO ENDOSULFAN 35 EC  200ML IN 100 LITER OF WATERACRE,29.5359,75.5753
2009,3,28,Miscellaneous,FATEHABAD,9999,JAYAD,,HARYANA,INFORMATION REGARDING OF WEATHER ,TO DAY IS NO CHANCE OF RAIN,29.5359,75.5753
2009,3,28,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,CONTROL OF APHID IN OKRA CROP,SPRAY OF MELATHEAN 50 EC  400 ML IN 200 LITERS OF WATER PER ACRE,29.5359,75.5753
2009,3,29,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING WEATHER IN FATEHABAD,TODAY IS 20 RAIN CHANCE IN FATEHABAD ,29.5359,75.5753
2009,3,30,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,CONTROL OF YELLOW RUST IN WHET CROP,SPRAY DAITHANE  800 GM IN 200 LITER OF WATER PER ACRE,29.5359,75.5753
2009,3,30,Miscellaneous,FATEHABAD,9999,JAYAD,,HARYANA,INFORMATION REGARDING FRUIT DROPING IN KINNU,I TOLD THE FARMER YOU CAN USE 50 PALANOFIX IN 200 LITER OF WATER PER ACRE,29.5359,75.5753
2009,3,30,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING SUBSIDY IN LASER LEVELLER ,I TOLD THE KISAN SUBSIDY LESER LEVELLER :- 25 UP40000,29.5359,75.5753
2009,3,30,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,INFORMATION RGARDING IMPROVED THE VARITIES OF URD CROP,I TOLD THE KISAN IMPROVED THE VARITIES OF URD CROP:-T-9,29.5359,75.5753
2009,3,30,Miscellaneous,FATEHABAD,9999,JAYAD,,HARYANA,INFORMATION REGARDING SOWING TIME OF PADDY SEED ,SOWING TIME OF PADDY SEED  15 MAY-30 JUN,29.5359,75.5753
2009,3,30,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,IMPROVED VARITIES OF TINDA ,IMPROVED VARITIES OF TINDA :- HISAR SELACTION  HISAR TINDA ,29.5359,75.5753
2009,3,31,Miscellaneous,FATEHABAD,9999,JAYAD,,HARYANA,INFORMATION REGARDING IMPROVED THE VARITIES OF COTTAN CROP,I TOLD THE KISAN IMPROVED TE VARITIES OF COTON CROP:-RAHI 138134HHH 223287AAH 1,29.5359,75.5753
2009,3,31,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,HOW TO CONTROL HARA TELLA IN OKRA ,SPRAY TO MALATHION  300-500 ML IN 200 LITRE OF WATER ACRE ,29.5359,75.5753
2009,4,1,Miscellaneous,FATEHABAD,9999,JAYAD,,HARYANA,INFORMATION REGARDING THE SUBSIDY ON ROTAVATER ,I TOLD THE KISAN TO CONTECT ADO CONCERD BLOCK,29.5359,75.5753
2009,4,1,Miscellaneous,FATEHABAD,9999,JAYAD,,HARYANA,INFORMATION REGARDING THE SUBSIDY ON ROTAVATER ,I TOLD THE KISAN TO CONTECT ADO CONCERD BLOCK,29.5359,75.5753
2009,4,1,Miscellaneous,FATEHABAD,9999,JAYAD,,HARYANA,INFORMATION REGARDING THE SUBSIDY ON ROTAVATER ,I TOLD THE KISAN TO CONTECT ADO CONCERD BLOCK,29.5359,75.5753
2009,4,2,Miscellaneous,FATEHABAD,9999,JAYAD,,HARYANA,INFORMATION REGARDING TO IMPROVED THE VARITIES OF PADDY CROP ,I TOLD THE KISAN TO IMPROVED THE VARITIES OF PADDY CROP IS HKR-126HARYANA SANKAR DHAN-1HKR-46,29.5359,75.5753
2009,4,2,Miscellaneous,FATEHABAD,9999,JAYAD,,HARYANA,INFORMATION REGARDING TO IMPROVED THE VARITIES OF PADDY CROP ,I TOLD THE KISAN TO IMPROVED THE VARITIES OF PADDY CROP IS HKR-126HARYANA SANKAR DHAN-1HKR-46,29.5359,75.5753
2009,4,2,Miscellaneous,FATEHABAD,9999,JAYAD,,HARYANA,INFORMATION REGARDING TO IMPROVED THE VARITIES OF PADDY CROP ,I TOLD THE KISAN TO IMPROVED THE VARITIES OF PADDY CROP IS HKR126HARYANA SANKAR DHAN1HKR46,29.5359,75.5753
2009,4,2,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,HOW TO CONTROL LEAF CURL IN CHILI CROP ,SPRAY TO MALATHION  400 ML IN 200 LITRES OF WATER  ACRE ,29.5359,75.5753
2009,4,2,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,HOW TO CONTROL LEAF CURL IN CHILI CROP ,SPRAY TO MALATHION  400 ML IN 200 LITRES OF WATER  ACRE ,29.5359,75.5753
2009,4,2,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,HOW TO CONTROL LEAF CURL IN CHILI CROP ,SPRAY TO MALATHION  400 ML IN 200 LITRES OF WATER  ACRE ,29.5359,75.5753
2009,4,2,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING TO THE WEATHER OF HISAR ,I TOLD THE KISAN NO CHANCE OF RAIN IN HISAR TODAY,29.5359,75.5753
2009,4,2,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING TO THE WEATHER OF HISAR ,I TOLD THE KISAN NO CHANCE OF RAIN IN HISAR TODAY,29.5359,75.5753
2009,4,2,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING TO THE WEATHER OF HISAR ,I TOLD THE KISAN NO CHANCE OF RAIN IN HISAR TODAY,29.5359,75.5753
2009,4,2,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,HOW TO CONTROL FRUIT BORER IN TAMATO CROP ,SPRAY TO ENDOSULFAN  500 ML IN 200 LITRES OF WATER  ACRE ,29.5359,75.5753
2009,4,2,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,HOW TO CONTROL FRUIT BORER IN TAMATO CROP ,SPRAY TO ENDOSULFAN  500 ML IN 200 LITRES OF WATER  ACRE ,29.5359,75.5753
2009,4,2,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,HOW TO CONTROL FRUIT BORER IN TAMATO CROP ,SPRAY TO ENDOSULFAN  500 ML IN 200 LITRES OF WATER  ACRE ,29.5359,75.5753
2009,4,2,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,PROBLEM OF BLOTING ,Escalated Level 2,29.5359,75.5753
2009,4,2,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,PROBLEM OF BLOTING ,Escalated Level 2,29.5359,75.5753
2009,4,2,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,PROBLEM OF BLOTING ,Escalated Level 2,29.5359,75.5753
2009,4,2,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,HOW TO CONTROL OF GREEN TELA IN OKRA CROP ,SPRAY TO MELATHEAN 50EC  300ML IN 200 LITER OF WATERACRE,29.5359,75.5753
2009,4,2,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,HOW TO CONTROL OF GREEN TELA IN OKRA CROP ,SPRAY TO MELATHEAN 50EC  300ML IN 200 LITER OF WATERACRE,29.5359,75.5753
2009,4,2,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,HOW TO CONTROL OF GREEN TELA IN OKRA CROP ,SPRAY TO MELATHEAN 50EC  300ML IN 200 LITER OF WATERACRE,29.5359,75.5753
2009,4,3,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING OF WEATHER,TODAY IS 20 CHANCE OF RAIN,29.5359,75.5753
2009,4,3,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,PROBLEM OF BLOTING,Escalated Level 2,29.5359,75.5753
2009,4,3,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,PROBLEM OF BLOTING,Escalated Level 2,29.5359,75.5753
2009,4,3,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,PROBLEM OF BLOTING,Escalated Level 2,29.5359,75.5753
2009,4,3,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,PROBLEM OF HEATING,Escalated Level 2,29.5359,75.5753
2009,4,3,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,PROBLEM OF HEATING,Escalated Level 2,29.5359,75.5753
2009,4,3,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,PROBLEM OF HEATING,Escalated Level 2,29.5359,75.5753
2009,4,3,Miscellaneous,FATEHABAD,9999,JAYAD,,HARYANA,INFORMATION REGARDING IMPROVED VARITIES OF PADDY CROP ,IMPROVED VARITIES OF PADDY CROP  HKR- 126 JAYAPR-106,29.5359,75.5753
2009,4,3,Miscellaneous,FATEHABAD,9999,JAYAD,,HARYANA,INFORMATION REGARDING IMPROVED VARITIES OF PADDY CROP ,IMPROVED VARITIES OF PADDY CROP  HKR- 126 JAYAPR-106,29.5359,75.5753
2009,4,3,Miscellaneous,FATEHABAD,9999,JAYAD,,HARYANA,INFORMATION REGARDING IMPROVED VARITIES OF PADDY CROP ,IMPROVED VARITIES OF PADDY CROP  HKR 126 JAYAPR106,29.5359,75.5753
2009,4,3,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING OF WEATHER,TODAY IS 20 CHANCE OF RAIN,29.5359,75.5753
2009,4,3,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING OF WEATHER,TODAY IS 20 CHANCE OF RAIN,29.5359,75.5753
2009,4,3,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING SUBSIDY IN ROTAVATOR,I TOLD THE KISAN SUBSIDY IN ROTAVATOR : 50  UPTO RS30000PER MACHINE,29.5359,75.5753
2009,4,3,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING SUBSIDY IN ROTAVATOR,I TOLD THE KISAN SUBSIDY IN ROTAVATOR :- 50  UPTO RS-30000PER MACHINE,29.5359,75.5753
2009,4,3,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING SUBSIDY IN ROTAVATOR,I TOLD THE KISAN SUBSIDY IN ROTAVATOR :- 50  UPTO RS-30000PER MACHINE,29.5359,75.5753
2009,4,4,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING SUBSIDY TO VERMI COMPOST ,SUBSIDY TO VERMI COMPOST RS-1200 UPTO RS 4800,29.5359,75.5753
2009,4,4,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING SUBSIDY TO VERMI COMPOST ,SUBSIDY TO VERMI COMPOST RS1200 UPTO RS 4800,29.5359,75.5753
2009,4,4,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING SUBSIDY TO VERMI COMPOST ,SUBSIDY TO VERMI COMPOST RS-1200 UPTO RS 4800,29.5359,75.5753
2009,4,4,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,HOW TO CONTROL BLIGHT IN TAMATO CROP ,SPRAY TO INDOFIL M-45  400 GM IN 200 LITRES OF WATER  ACRE ,29.5359,75.5753
2009,4,4,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,HOW TO CONTROL BLIGHT IN TAMATO CROP ,SPRAY TO INDOFIL M45  400 GM IN 200 LITRES OF WATER  ACRE ,29.5359,75.5753
2009,4,4,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,HOW TO CONTROL BLIGHT IN TAMATO CROP ,SPRAY TO INDOFIL M-45  400 GM IN 200 LITRES OF WATER  ACRE ,29.5359,75.5753
2009,4,4,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,HOW TO CONTROL FRUIT FLY IN CUCUBMER ,SPRAY TO MALATHION  400 ML IN 200 LITRE OF WATER ACRE ,29.5359,75.5753
2009,4,4,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,HOW TO CONTROL FRUIT FLY IN CUCUBMER ,SPRAY TO MALATHION  400 ML IN 200 LITRE OF WATER ACRE ,29.5359,75.5753
2009,4,4,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,HOW TO CONTROL FRUIT FLY IN CUCUBMER ,SPRAY TO MALATHION  400 ML IN 200 LITRE OF WATER ACRE ,29.5359,75.5753
2009,4,4,Miscellaneous,FATEHABAD,9999,JAYAD,,HARYANA,HOW TO CONTROL ZINC DEFICIENCY IN KINNU ,SPRAY OF ZINC SUL 5 KG  25 KG CALBY CAR IN 1000 LITERS OF WATER PER ACER ,29.5359,75.5753
2009,4,4,Miscellaneous,FATEHABAD,9999,JAYAD,,HARYANA,HOW TO CONTROL ZINC DEFICIENCY IN KINNU ,SPRAY OF ZINC SUL 5 KG  25 KG CALBY CAR IN 1000 LITERS OF WATER PER ACER ,29.5359,75.5753
2009,4,4,Miscellaneous,FATEHABAD,9999,JAYAD,,HARYANA,HOW TO CONTROL ZINC DEFICIENCY IN KINNU ,SPRAY OF ZINC SUL 5 KG  25 KG CALBY CAR IN 1000 LITERS OF WATER PER ACER ,29.5359,75.5753
2009,4,4,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING WEATHER ,TODAY IS NO CHANCE RAIN ,29.5359,75.5753
2009,4,4,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING WEATHER ,TODAY IS NO CHANCE RAIN ,29.5359,75.5753
2009,4,4,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING WEATHER ,TODAY IS NO CHANCE RAIN ,29.5359,75.5753
2009,4,4,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING WEATHER ,TODAY IS NO CHANCE RAIN,29.5359,75.5753
2009,4,4,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING WEATHER ,TODAY IS NO CHANCE RAIN,29.5359,75.5753
2009,4,4,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING WEATHER ,TODAY IS NO CHANCE RAIN,29.5359,75.5753
2009,4,4,Miscellaneous,FATEHABAD,9999,JAYAD,,HARYANA,INFORMATION REGARDING IMPROVED VARITIES OF PADDY CROP ,IMPROVED VARITIES OF PADDY CROP  HKR-126 HKR-120  HKR-47,29.5359,75.5753
2009,4,4,Miscellaneous,FATEHABAD,9999,JAYAD,,HARYANA,INFORMATION REGARDING IMPROVED VARITIES OF PADDY CROP ,IMPROVED VARITIES OF PADDY CROP  HKR-126 HKR-120  HKR-47,29.5359,75.5753
2009,4,4,Miscellaneous,FATEHABAD,9999,JAYAD,,HARYANA,INFORMATION REGARDING IMPROVED VARITIES OF PADDY CROP ,IMPROVED VARITIES OF PADDY CROP  HKR126 HKR120  HKR47,29.5359,75.5753
2009,4,5,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING OF WEATHER,TODAY IS NO CHANCE OF RAIN,29.5359,75.5753
2009,4,5,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING OF WEATHER,TODAY IS NO CHANCE OF RAIN,29.5359,75.5753
2009,4,5,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING OF WEATHER,TODAY IS NO CHANCE OF RAIN,29.5359,75.5753
2009,4,5,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,INFORMATION REGARDING OF WEATHER ,TODAY IS NO CHANCE OF RAIN,29.5359,75.5753
2009,4,5,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,INFORMATION REGARDING OF WEATHER ,TODAY IS NO CHANCE OF RAIN,29.5359,75.5753
2009,4,5,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,INFORMATION REGARDING OF WEATHER ,TODAY IS NO CHANCE OF RAIN,29.5359,75.5753
2009,4,5,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,INFORMATION REGARDING OF WEATHER ,TODAY IS 20  CHANCE OF RATIN ,29.5359,75.5753
2009,4,5,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,INFORMATION REGARDING OF WEATHER ,TODAY IS 20  CHANCE OF RATIN ,29.5359,75.5753
2009,4,5,Miscellaneous,FATEHABAD,9999,RABI,,HARYANA,INFORMATION REGARDING OF WEATHER ,TODAY IS 20  CHANCE OF RATIN ,29.5359,75.5753
2009,4,5,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING SUBSIDY IN MINI DAAL PLANT ,I TOLD THE KISAN SUBSIDY IN MINI DAAL PLANT :- 25 UPTO RS- 7000ER MACHINE,29.5359,75.5753
2009,4,5,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING SUBSIDY IN MINI DAAL PLANT ,I TOLD THE KISAN SUBSIDY IN MINI DAAL PLANT :- 25 UPTO RS- 7000ER MACHINE,29.5359,75.5753
2009,4,5,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING SUBSIDY IN MINI DAAL PLANT ,I TOLD THE KISAN SUBSIDY IN MINI DAAL PLANT : 25 UPTO RS 7000ER MACHINE,29.5359,75.5753
2009,4,5,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING OF WEATHER ,TODAY IS 20 NO CHANCE OF RAIN,29.5359,75.5753
2009,4,5,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING OF WEATHER ,TODAY IS 20 NO CHANCE OF RAIN,29.5359,75.5753
2009,4,5,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,INFORMATION REGARDING OF WEATHER ,TODAY IS 20 NO CHANCE OF RAIN,29.5359,75.5753
2009,4,5,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,HOW TO CONTROL BLIGHT IN TAMATO CROP ,SPRAY TO INDOFIL M -45  400 GM IN 200 LITRES OF WATER  ACRE ,29.5359,75.5753
2009,4,5,Miscellaneous,FATEHABAD,9999,KHARIF,,HARYANA,HOW TO CONTROL BLIGHT IN TAMATO CROP ,SPRAY TO INDOFIL M 45  400 GM IN 200 LITRES OF WATER  ACRE ,29.5359,75.5753
